city,country,name,host_since,host_response_rate,host_identity_verified,review,superhost,property_type,accomodates,number_bathroom,number_bedroom,number_beds,rating,price,cleanliness,accuracy,communication,location,check_in,value
Dilijan,Armenia,Anush Apartment,2017.0,100.0,Identity not verified,9.0,regular host,Entire rental unit,5.0,1.0,2.0,5.0,0.0,27.0,,,,,,
Dilijan,Armenia,Sweet home,2015.0,100.0,Identity not verified,4.0,regular host,Entire guesthouse,4.0,1.0,2.0,4.0,5.0,26.0,5.0,5.0,5.0,5.0,5.0,4.7
Dilijan,Armenia,Dilijan Comfort,2016.0,75.0,Identity not verified,31.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.65,30.0,4.8,4.7,4.7,4.7,4.9,4.7
Dilijan,Armenia,"B&B Old Dili Private room,",2016.0,100.0,Identity not verified,154.0,Super host,Private room in bed and breakfast,5.0,1.0,2.0,4.0,5.0,11.0,5.0,5.0,5.0,5.0,5.0,4.9
Dilijan,Armenia,Chalet (Daravand Guest House),2016.0,100.0,Identity verified,8.0,regular host,Entire guesthouse,5.0,1.0,1.0,4.0,4.75,57.0,4.5,5.0,5.0,4.8,5.0,4.0
Dilijan,Armenia,Hovq,2019.0,100.0,Identity not verified,11.0,regular host,Entire chalet,3.0,1.0,1.0,3.0,4.73,41.0,4.6,4.9,5.0,5.0,5.0,4.7
Dilijan,Armenia,Dilijan Apartment #3,2016.0,100.0,Identity verified,3.0,regular host,Entire rental unit,5.0,1.0,2.0,3.0,0.0,55.0,,,,,,
Dilijan,Armenia,Dilijan Apartment #3,2016.0,100.0,Identity verified,3.0,regular host,Entire rental unit,5.0,1.0,2.0,3.0,0.0,55.0,,,,,,
Dilijan,Armenia,Сдается дом Ностальгия.House for rent ‘’Nostalgia.,2018.0,100.0,Identity not verified,3.0,regular host,Entire residential home,7.0,1.0,3.0,7.0,4.33,22.0,3.7,4.3,4.0,4.7,4.7,4.3
Dilijan,Armenia,A guesthouse in Dilijan with an amazing view,2019.0,100.0,Identity verified,4.0,regular host,Private room in bed and breakfast,4.0,1.0,1.0,9.0,5.0,18.0,5.0,5.0,5.0,5.0,5.0,5.0
Dilijan,Armenia,Dilijan Apartment #4,2016.0,100.0,Identity verified,3.0,regular host,Entire rental unit,7.0,1.0,3.0,5.0,0.0,72.0,,,,,,
Dilijan,Armenia,Enjoy sunsets in a beautiful 2BD home near Aghstev,2021.0,100.0,Identity verified,0.0,regular host,Entire residential home,4.0,1.0,2.0,2.0,0.0,55.0,,,,,,
Dilijan,Armenia,Mariam Apartment,2015.0,100.0,Identity not verified,15.0,regular host,Entire rental unit,6.0,1.5,2.0,5.0,4.64,41.0,4.8,4.7,4.9,4.1,4.6,4.6
Dilijan,Armenia,HISTORICAL HOUSE,2020.0,100.0,Identity not verified,3.0,regular host,Entire residential home,2.0,1.5,1.0,3.0,5.0,50.0,5.0,5.0,5.0,5.0,5.0,4.7
Dilijan,Armenia,QARAHUNJ,2018.0,29.0,Identity not verified,9.0,regular host,Entire residential home,6.0,1.5,2.0,5.0,3.33,24.0,3.0,3.0,3.7,3.7,3.0,3.7
Dilijan,Armenia,GuestHouse М22 in Dilijan,2018.0,100.0,Identity not verified,3.0,regular host,Private room in residential home,16.0,9.0,9.0,2.0,4.0,10.0,4.3,4.7,5.0,4.3,5.0,4.3
Dilijan,Armenia,Дом с прекрасным видом в г. Դիլիջան VERONIKA,2019.0,100.0,Identity not verified,2.0,regular host,Entire cabin,3.0,1.0,1.0,2.0,0.0,60.0,,,,,,
Dilijan,Armenia,Petit Dilijan B&B,2014.0,,Identity not verified,31.0,regular host,Private room in bed and breakfast,8.0,6.0,4.0,8.0,4.32,135.0,4.5,4.5,4.6,4.7,4.7,4.4
Dilijan,Armenia,Petit Dilijan B&B,2014.0,,Identity not verified,31.0,regular host,Private room in bed and breakfast,8.0,6.0,4.0,8.0,4.32,135.0,4.5,4.5,4.6,4.7,4.7,4.4
Dilijan,Armenia,Old center Dilijan by Book Inn,2019.0,100.0,Identity verified,3.0,regular host,Private room in bed and breakfast  Inn,4.0,1.0,1.0,4.0,0.0,54.0,,,,,,
Dilijan,Armenia,"Dilijan. Beautiful, large balcony. Wonderful view.",2019.0,100.0,Identity verified,4.0,regular host,Private room in bed and breakfast,3.0,1.0,1.0,3.0,0.0,18.0,,,,,,
Dilijan,Armenia,Mia Hostel Apartments,2018.0,80.0,Identity not verified,5.0,regular host,Private room in rental unit,8.0,0.0,3.0,7.0,0.0,13.0,,,,,,
Dilijan,Armenia,Green Garden Guesthouse,2019.0,86.0,Identity verified,9.0,Super host,Private room in farm stay,16.0,3.0,3.0,9.0,4.8,48.0,5.0,5.0,5.0,4.6,5.0,4.8
Dilijan,Armenia,Анна,2017.0,100.0,Identity verified,5.0,regular host,Entire cabin,4.0,1.5,2.0,3.0,5.0,41.0,4.8,4.8,4.8,5.0,4.8,5.0
Dilijan,Armenia,David's house,2021.0,100.0,Identity verified,0.0,regular host,Private room in rental unit,5.0,1.5,2.0,2.0,0.0,40.0,,,,,,
Dilijan,Armenia,"Villa Jrvezh Dilijan, Armenia",2015.0,0.0,Identity not verified,3.0,regular host,Private room in guest suite,1.0,1.0,1.0,2.0,4.67,50.0,5.0,4.7,5.0,4.7,4.3,4.7
Dilijan,Armenia,A votre disposition 24/24,2014.0,,Identity verified,0.0,regular host,Entire condominium (condo),4.0,1.0,1.0,1.0,0.0,85.0,,,,,,
Dilijan,Armenia,Green Garden Cottage,2019.0,86.0,Identity verified,9.0,Super host,Entire cottage,5.0,1.0,0.0,3.0,5.0,69.0,5.0,5.0,5.0,5.0,4.8,4.8
Dilijan,Armenia,Nora's House,2021.0,100.0,Identity verified,0.0,regular host,Entire residential home,12.0,1.0,3.0,9.0,0.0,47.0,,,,,,
Dilijan,Armenia,DILIJAN apartments 2,2018.0,,Identity verified,1.0,regular host,Entire rental unit,4.0,1.5,1.0,1.0,0.0,50.0,,,,,,
Dilijan,Armenia,Moonlight Sonata,2015.0,100.0,Identity not verified,4.0,regular host,Entire residential home,4.0,1.0,2.0,2.0,0.0,30.0,,,,,,
Dilijan,Armenia,Luxe apartaments,2016.0,100.0,Identity verified,2.0,regular host,Room in aparthotel  Dilijan,5.0,1.0,2.0,3.0,0.0,60.0,,,,,,
Dilijan,Armenia,Հյուրերի հիանալի առանձնաբաժին՝ անվճար կայանատեղիով,2021.0,100.0,Identity verified,0.0,regular host,Private room in guest suite,4.0,1.0,1.0,2.0,0.0,24.0,,,,,,
Dilijan,Armenia,GuestHouse RestTime,2020.0,100.0,Identity not verified,2.0,regular host,Entire rental unit,6.0,1.0,3.0,5.0,0.0,40.0,,,,,,
Dilijan,Armenia,Незабываемый отдых в DILOS DILIJAN,2018.0,,Identity not verified,1.0,regular host,Entire residential home,9.0,2.0,4.0,9.0,0.0,100.0,,,,,,
Dilijan,Armenia,Yellow Room (Daravand Guest House),2016.0,100.0,Identity verified,8.0,regular host,Private room in guesthouse,2.0,1.0,1.0,1.0,5.0,50.0,5.0,5.0,5.0,4.7,4.7,4.7
Dilijan,Armenia,Dilijan house,2017.0,,Identity verified,0.0,regular host,Entire rental unit  Noro AS,3.0,1.0,0.0,1.0,0.0,82.0,,,,,,
Dilijan,Armenia,Dom dlya otdixa,2017.0,100.0,Identity verified,0.0,regular host,Entire residential home,10.0,2.0,5.0,10.0,0.0,40.0,,,,,,
Dilijan,Armenia,GMG House 2,2019.0,0.0,Identity not verified,1.0,regular host,Entire residential home,5.0,1.0,1.0,3.0,0.0,45.0,,,,,,
Dilijan,Armenia,Mia Hostel,2018.0,80.0,Identity not verified,5.0,regular host,Private room in rental unit,8.0,1.0,3.0,7.0,4.8,10.0,4.6,5.0,4.6,4.8,4.6,4.8
Dilijan,Armenia,Green Garden-room 1,2019.0,86.0,Identity verified,9.0,Super host,Private room in bed and breakfast,4.0,1.0,1.0,3.0,0.0,56.0,,,,,,
Dilijan,Armenia,GMG House 3,2019.0,0.0,Identity not verified,1.0,regular host,Entire residential home,4.0,1.0,0.0,2.0,0.0,30.0,,,,,,
Dilijan,Armenia,Tavush hotel & Restaurant,2019.0,0.0,Identity verified,0.0,regular host,Room in hotel,16.0,8.0,10.0,16.0,0.0,40.0,,,,,,
Dilijan,Armenia,Home Sweet Home :),2019.0,0.0,Identity not verified,3.0,regular host,Entire residential home,6.0,1.0,3.0,8.0,5.0,50.0,5.0,5.0,5.0,5.0,5.0,5.0
Dilijan,Armenia,Areguni Guest House R-N4,2018.0,100.0,Identity not verified,5.0,regular host,Private room in residential home,2.0,2.0,1.0,2.0,0.0,25.0,,,,,,
Dilijan,Armenia,Guest House Raisa,2018.0,100.0,Identity not verified,4.0,regular host,Private room in residential home,10.0,1.5,4.0,6.0,4.25,20.0,3.8,4.2,5.0,5.0,4.2,4.2
Dilijan,Armenia,Indigo Arctic Room (Daravand Guest House),2016.0,100.0,Identity verified,8.0,regular host,Private room in guesthouse,2.0,1.0,1.0,2.0,0.0,50.0,,,,,,
Dilijan,Armenia,Cozy house Dilijan center,2017.0,0.0,Identity verified,1.0,regular host,Private room in residential home,6.0,3.0,3.0,3.0,0.0,75.0,,,,,,
Dilijan,Armenia,RL DILIJAN HOTEL,2016.0,100.0,Identity verified,2.0,regular host,Private room in bed and breakfast  Dilijan,2.0,1.0,1.0,1.0,0.0,50.0,,,,,,
Dilijan,Armenia,Areguni Guest House R-N3,2018.0,100.0,Identity not verified,5.0,regular host,Private room in residential home,2.0,2.0,1.0,1.0,0.0,25.0,,,,,,
Dilijan,Armenia,Red Room (Daravand Guest House),2016.0,100.0,Identity verified,8.0,regular host,Private room in guesthouse,2.0,1.5,1.0,2.0,0.0,40.0,,,,,,
Dilijan,Armenia,Sayat Nova,2017.0,100.0,Identity verified,0.0,regular host,Private room in bed and breakfast,16.0,1.0,1.0,2.0,0.0,100.0,,,,,,
Dilijan,Armenia,Violet Room (Daravand Guest House),2016.0,100.0,Identity verified,8.0,regular host,Private room in guesthouse,2.0,1.0,1.0,2.0,0.0,50.0,,,,,,
Dilijan,Armenia,Areguni Guest House R-N2,2018.0,100.0,Identity not verified,5.0,regular host,Private room in residential home,4.0,1.0,0.0,3.0,0.0,47.0,,,,,,
Dilijan,Armenia,Незабываемый отдых в DILOS DILIJAN. НОМЕР 4,2018.0,,Identity not verified,1.0,regular host,Private room in residential home,2.0,2.0,1.0,2.0,0.0,25.0,,,,,,
Dilijan,Armenia,Khaki Green Room (Daravand Guest House),2016.0,100.0,Identity verified,8.0,regular host,Private room in guesthouse,2.0,1.0,1.0,2.0,0.0,50.0,,,,,,
Haghartsin,Armenia,Dilijan Cozy House,2017.0,0.0,Identity verified,1.0,regular host,Private room in residential home,2.0,2.5,1.0,1.0,0.0,20.0,,,,,,
Dilijan,Armenia,Незабываемый отдых в DILOS DILIJAN.НОМЕР 3,2018.0,,Identity not verified,1.0,regular host,Private room in residential home,2.0,2.0,1.0,1.0,0.0,25.0,,,,,,
Dilijan,Armenia,Незабываемый отдых в DILOS DILIJAN. НОМЕР 2,2018.0,,Identity not verified,1.0,regular host,Private room in guesthouse,2.0,2.0,1.0,2.0,0.0,25.0,,,,,,
Dilijan,Armenia,Cherry Room (Daravand Guest House),2016.0,100.0,Identity verified,8.0,regular host,Private room in guesthouse,2.0,1.0,1.0,2.0,0.0,50.0,,,,,,
Dilijan,Armenia,B&BNunufar,2020.0,83.0,Identity verified,0.0,regular host,Private room in bed and breakfast,16.0,1.0,7.0,20.0,0.0,10.0,,,,,,
Dilijan,Armenia,"Comfortable apartment, Dilijan",2019.0,100.0,Identity verified,0.0,regular host,Entire rental unit,4.0,1.5,2.0,3.0,0.0,40.0,,,,,,
